hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,274,2015,July,29,18,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Canceled,6/7/2015
Resort Hotel,0,25,2015,October,41,9,1,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,NULL,0,Transient,44.5,0,0,Check-Out,########
City Hotel,1,335,2015,September,38,17,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Contract,62,0,0,Canceled,1/1/2015
Resort Hotel,1,41,2015,November,46,12,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281,NULL,0,Transient-Party,40,0,0,Canceled,########
City Hotel,0,24,2015,October,41,8,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9,NULL,0,Contract,107,0,2,Check-Out,########
Resort Hotel,0,44,2015,October,40,3,4,6,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314,NULL,0,Contract,77.84,0,0,Check-Out,13-10-2015
City Hotel,1,1,2015,December,53,29,0,4,2,0,1,BB,PRT,Groups,TA/TO,0,0,0,B,B,2,No Deposit,29,NULL,0,Transient,72.5,0,2,Canceled,29-12-2015
Resort Hotel,0,70,2015,December,53,31,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,154.98,0,0,Check-Out,3/1/2016
City Hotel,1,358,2015,October,41,10,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,23-07-2015
City Hotel,1,90,2015,September,38,13,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,89.25,0,0,Canceled,7/9/2015
Resort Hotel,0,23,2015,August,35,29,2,3,2,1,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,156,NULL,0,Contract,77.79,0,0,Check-Out,3/9/2015
Resort Hotel,0,98,2015,July,30,20,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,118.17,0,0,Check-Out,26-07-2015
City Hotel,0,3,2015,August,33,10,1,1,2,0,0,BB,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,90,0,1,Check-Out,########
City Hotel,0,98,2015,November,48,23,1,2,1,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,D,3,No Deposit,37,NULL,0,Transient-Party,70,0,0,Check-Out,26-11-2015
City Hotel,1,334,2015,September,38,16,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient-Party,62,0,0,Canceled,2/7/2015
Resort Hotel,0,1,2015,November,45,4,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient,25,1,0,Check-Out,########
City Hotel,0,1,2015,October,40,1,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126,0,0,Check-Out,########
Resort Hotel,1,277,2015,October,41,5,4,10,1,0,0,HB,GBR,Groups,Direct,0,1,0,A,A,0,Non Refund,273,NULL,0,Transient,48.5,0,0,Canceled,########
City Hotel,1,329,2015,September,37,11,2,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,5,NULL,0,Transient,80,0,0,Canceled,20-02-2015
Resort Hotel,0,59,2015,July,29,12,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,144.43,1,2,Check-Out,19-07-2015
City Hotel,0,0,2015,November,46,11,0,0,0,0,0,SC,PRT,Direct,Direct,1,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,0,0,0,Check-Out,########
City Hotel,1,87,2015,August,33,14,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,12,0,0,Canceled,15-06-2015
Resort Hotel,0,1,2015,December,49,1,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,146,NULL,0,Transient-Party,25,0,0,Check-Out,########
City Hotel,1,262,2015,November,46,9,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,62.8,0,0,Canceled,4/9/2015
City Hotel,0,60,2015,September,39,21,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20,NULL,0,Transient-Party,65,0,0,Check-Out,23-09-2015
Resort Hotel,0,0,2015,December,49,4,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,51,1,1,Check-Out,########
Resort Hotel,0,0,2015,December,51,18,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,1,A,A,0,No Deposit,127,NULL,0,Transient,30.5,0,1,Check-Out,19-12-2015
Resort Hotel,0,53,2015,October,40,3,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,40,NULL,0,Contract,47.33,0,0,Check-Out,########
Resort Hotel,0,13,2015,December,52,22,0,3,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,NULL,0,Transient,59.85,0,0,Check-Out,25-12-2015
City Hotel,0,1,2015,September,38,17,0,1,2,0,0,BB,BRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,81,NULL,0,Transient,135,0,0,Check-Out,18-09-2015
City Hotel,0,204,2015,October,41,9,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12,NULL,0,Transient-Party,72.75,0,0,Check-Out,13-10-2015
City Hotel,0,34,2015,October,42,16,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,104.85,0,0,Check-Out,18-10-2015
City Hotel,0,8,2015,September,39,20,2,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126,0,1,Check-Out,23-09-2015
City Hotel,0,14,2015,December,49,2,0,3,1,0,0,BB,GRC,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,95,0,0,Check-Out,########
Resort Hotel,0,30,2015,July,31,29,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,146,1,2,Check-Out,2/8/2015
City Hotel,1,88,2015,July,29,18,2,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,68,0,1,Canceled,18-07-2015
City Hotel,1,50,2015,August,35,25,0,4,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Canceled,6/8/2015
Resort Hotel,0,36,2015,September,36,2,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,123,1,0,Check-Out,4/9/2015
Resort Hotel,0,27,2015,September,36,1,0,3,2,1,0,HB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NULL,0,Transient,153,0,2,Check-Out,4/9/2015
City Hotel,1,26,2015,September,39,24,1,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,231,0,1,Canceled,15-09-2015
City Hotel,0,23,2015,October,43,21,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Group,75,0,1,Check-Out,24-10-2015
City Hotel,1,335,2015,September,38,17,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,5,NULL,0,Transient,85,0,0,Canceled,14-05-2015
City Hotel,0,19,2015,October,41,6,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,0,A,D,0,No Deposit,82,NULL,0,Transient-Party,80,0,0,Check-Out,########
City Hotel,0,131,2015,August,33,15,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,NULL,0,Transient-Party,94.5,0,0,Check-Out,18-08-2015
City Hotel,1,107,2015,December,51,18,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,55.63,0,0,Canceled,26-10-2015
Resort Hotel,0,67,2015,July,30,20,2,5,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,120.43,1,1,Check-Out,27-07-2015
City Hotel,1,34,2015,December,50,8,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,0,Transient,90,0,0,Canceled,17-11-2015
Resort Hotel,0,31,2015,September,37,6,2,4,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,155.5,0,2,Check-Out,########
City Hotel,1,64,2015,October,44,30,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,76.5,0,0,Canceled,28-08-2015
City Hotel,0,5,2015,October,42,17,1,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,110,0,Transient,162,0,0,Check-Out,19-10-2015
City Hotel,1,11,2015,August,34,18,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,Non Refund,NULL,48,0,Transient,75,0,0,Canceled,13-08-2015
Resort Hotel,0,19,2015,August,33,13,2,3,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,NULL,0,Transient,243,0,2,Check-Out,18-08-2015
City Hotel,1,300,2015,August,33,13,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62.8,0,0,Canceled,17-10-2014
City Hotel,0,43,2015,July,27,3,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,86,0,0,Check-Out,5/7/2015
City Hotel,0,53,2015,August,35,24,1,1,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Check-Out,26-08-2015
Resort Hotel,0,333,2015,September,36,1,1,5,1,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,110.7,0,0,Check-Out,7/9/2015
Resort Hotel,1,84,2015,August,35,25,2,7,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,NULL,0,Transient,149,0,0,Canceled,8/6/2015
Resort Hotel,1,259,2015,September,38,17,0,3,2,0,0,BB,GBR,Groups,Corporate,0,1,0,A,A,0,Non Refund,NULL,223,0,Transient,40.05,0,0,Canceled,21-01-2015
Resort Hotel,0,0,2015,November,46,8,1,0,1,0,0,BB,NULL,Direct,Direct,0,0,1,A,D,0,No Deposit,NULL,NULL,0,Transient,53,0,0,Check-Out,########
Resort Hotel,0,76,2015,August,35,27,0,3,1,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,118.67,0,0,Check-Out,30-08-2015
City Hotel,0,85,2015,September,40,30,0,3,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,31,NULL,80,Transient-Party,125,0,0,Check-Out,########
Resort Hotel,0,55,2015,September,40,30,0,3,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,256,NULL,0,Transient-Party,73,0,0,Check-Out,########
Resort Hotel,0,186,2015,July,28,7,0,4,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,123,0,2,Check-Out,########
Resort Hotel,0,0,2015,August,32,7,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240,NULL,0,Transient,153,0,2,Check-Out,8/8/2015
City Hotel,1,321,2015,September,36,3,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Contract,62,0,0,Canceled,1/1/2015
City Hotel,1,3,2015,August,34,17,1,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,38,0,Transient,120,0,0,Canceled,17-08-2015
Resort Hotel,0,120,2015,September,38,15,0,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,112.6,1,1,Check-Out,20-09-2015
City Hotel,1,311,2015,August,35,24,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient-Party,62,0,0,Canceled,2/7/2015
City Hotel,0,0,2015,October,42,14,0,2,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,109,0,0,Check-Out,16-10-2015
City Hotel,0,83,2015,September,39,23,0,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Check-Out,25-09-2015
Resort Hotel,0,34,2015,August,33,9,2,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,221,0,2,Check-Out,13-08-2015
Resort Hotel,0,234,2015,September,38,19,2,5,2,1,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,NULL,0,Transient,53.1,0,1,Check-Out,26-09-2015
Resort Hotel,1,24,2015,December,49,5,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,78,0,1,Canceled,24-11-2015
City Hotel,0,221,2015,October,42,17,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,3,NULL,0,Transient-Party,65,0,0,Check-Out,20-10-2015
City Hotel,0,85,2015,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,76.5,0,1,Check-Out,2/8/2015
City Hotel,1,19,2015,October,41,6,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,1,1,0,A,A,0,Non Refund,82,NULL,0,Transient,90,0,0,Canceled,17-09-2015
Resort Hotel,0,254,2015,September,37,12,2,2,2,0,0,BB,CN,Groups,TA/TO,0,0,0,A,A,1,No Deposit,15,NULL,0,Transient-Party,36,0,0,Check-Out,16-09-2015
Resort Hotel,0,181,2015,August,33,10,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115,NULL,0,Contract,110.7,0,1,Check-Out,17-08-2015
Resort Hotel,0,20,2015,October,40,2,2,5,2,0,0,BB,LVA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,NULL,0,Transient,44.5,0,0,Check-Out,########
Resort Hotel,1,259,2015,September,38,17,0,3,2,0,0,BB,GBR,Groups,Corporate,0,1,0,A,A,0,Non Refund,NULL,223,0,Transient,40.05,0,0,Canceled,21-01-2015
City Hotel,1,97,2015,October,41,5,1,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,0,Transient,140,0,0,Canceled,3/7/2015
City Hotel,1,14,2015,October,42,15,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,99,NULL,0,Transient-Party,100,0,0,Canceled,########
Resort Hotel,0,304,2015,December,53,31,0,2,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171,NULL,0,Transient,89.55,0,0,Check-Out,2/1/2016
City Hotel,0,83,2015,September,39,23,0,2,3,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,84,0,0,Check-Out,25-09-2015
City Hotel,1,41,2015,October,41,6,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,98.67,0,2,Canceled,21-09-2015
Resort Hotel,0,272,2015,September,40,30,0,3,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,256,NULL,0,Transient-Party,73,0,0,Check-Out,########
City Hotel,0,36,2015,August,32,7,0,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Check-Out,9/8/2015
City Hotel,1,299,2015,August,33,12,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient-Party,62,0,0,Canceled,2/7/2015
City Hotel,0,257,2015,July,27,1,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient,101.5,0,0,Check-Out,3/7/2015
City Hotel,0,10,2015,October,40,2,1,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Contract,186.67,0,2,Check-Out,########
Resort Hotel,0,57,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,D,0,No Deposit,305,NULL,0,Transient,107,0,0,Check-Out,17-07-2015
Resort Hotel,0,3,2015,December,51,14,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,314,NULL,0,Transient,26,0,1,Check-Out,15-12-2015
Resort Hotel,1,245,2015,September,39,25,0,1,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,248,NULL,0,Transient,80,0,0,Canceled,31-07-2015
Resort Hotel,0,1,2015,August,35,25,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,153,1,0,Check-Out,26-08-2015
City Hotel,0,39,2015,August,33,14,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient-Party,109,0,0,Check-Out,16-08-2015
City Hotel,0,36,2015,October,41,6,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,94.5,0,1,Check-Out,########
City Hotel,1,302,2015,August,33,15,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Canceled,6/7/2015
City Hotel,0,145,2015,August,36,31,1,2,2,0,0,HB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,80,0,1,Check-Out,3/9/2015
City Hotel,1,104,2015,December,49,3,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,55,NULL,0,Transient,75,0,0,Canceled,7/9/2015
Resort Hotel,1,40,2015,September,37,7,2,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,117.29,0,2,Canceled,4/8/2015
City Hotel,1,195,2015,September,38,17,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,20,NULL,0,Transient,48,0,0,Canceled,23-07-2015
Resort Hotel,0,158,2015,September,37,8,0,1,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,251,NULL,0,Transient,68.5,0,0,Check-Out,9/9/2015
Resort Hotel,0,90,2015,October,41,4,4,10,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,107.43,0,0,Check-Out,18-10-2015
City Hotel,1,1,2015,September,37,6,2,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,6,0,0,Canceled,5/9/2015
Resort Hotel,0,67,2015,August,35,23,4,6,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,137.65,0,1,Check-Out,2/9/2015
City Hotel,1,300,2015,August,33,13,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Contract,62,0,0,Canceled,1/1/2015
City Hotel,0,14,2015,October,41,5,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,NULL,0,Transient,95.04,0,0,Check-Out,########
City Hotel,1,33,2015,December,50,9,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,44,NULL,0,Transient,110,0,0,Canceled,16-11-2015
Resort Hotel,1,15,2015,July,31,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,173,0,3,Canceled,16-07-2015
Resort Hotel,1,35,2015,December,50,7,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,44.49,0,1,Canceled,########
City Hotel,0,6,2015,November,48,24,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40,NULL,0,Transient,65,0,0,Check-Out,25-11-2015
City Hotel,0,264,2015,July,28,8,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Check-Out,########
City Hotel,1,358,2015,October,41,10,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,23-07-2015
Resort Hotel,0,147,2015,August,34,20,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240,NULL,0,Transient,138.6,0,1,Check-Out,23-08-2015
Resort Hotel,0,5,2015,August,31,1,2,3,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,165.32,0,2,Check-Out,6/8/2015
City Hotel,0,2,2015,November,48,25,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,26-11-2015
Resort Hotel,0,54,2015,September,40,30,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,65,1,1,Check-Out,########
Resort Hotel,0,5,2015,December,49,5,1,1,2,0,1,FB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient,67.4,0,0,Check-Out,########
Resort Hotel,0,165,2015,December,53,30,0,4,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,308,NULL,122,Transient-Party,136.5,0,0,Check-Out,3/1/2016
Resort Hotel,0,18,2015,October,41,4,2,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,63.47,0,1,Check-Out,########
City Hotel,0,102,2015,October,42,16,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,109,0,0,Check-Out,18-10-2015
City Hotel,1,85,2015,November,45,7,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37,NULL,60,Transient,111,0,0,Canceled,13-10-2015
City Hotel,0,79,2015,October,41,10,1,1,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Check-Out,########
Resort Hotel,0,183,2015,July,28,6,1,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,100.8,0,2,Check-Out,9/7/2015
City Hotel,1,304,2015,August,34,17,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient-Party,62,0,0,Canceled,2/7/2015
City Hotel,0,98,2015,November,48,23,1,2,1,0,0,BB,IND,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37,NULL,0,Transient-Party,70,0,0,Check-Out,26-11-2015
Resort Hotel,0,1,2015,July,29,12,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,80.1,0,0,Check-Out,13-07-2015
Resort Hotel,0,16,2015,November,46,14,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,78,0,1,Check-Out,15-11-2015
City Hotel,0,17,2015,September,39,26,2,1,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170,0,0,Check-Out,29-09-2015
City Hotel,0,72,2015,September,38,18,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,108,0,0,Check-Out,19-09-2015
City Hotel,0,10,2015,August,34,18,0,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,81,0,2,Check-Out,21-08-2015
Resort Hotel,1,102,2015,October,41,5,3,9,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,71.67,0,0,Canceled,26-06-2015
City Hotel,0,257,2015,July,27,1,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient,101.5,0,0,Check-Out,3/7/2015
City Hotel,0,59,2015,October,44,29,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,63,NULL,0,Transient-Party,75,0,0,Check-Out,31-10-2015
Resort Hotel,0,65,2015,July,28,6,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,127,NULL,0,Transient,83.5,0,0,Check-Out,13-07-2015
Resort Hotel,1,256,2015,August,31,1,3,6,2,2,0,BB,PRT,Online TA,TA/TO,0,1,0,G,G,1,No Deposit,240,NULL,0,Transient-Party,199,0,1,Canceled,27-07-2015
Resort Hotel,0,130,2015,August,32,8,2,5,2,0,1,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,113.9,0,1,Check-Out,15-08-2015
Resort Hotel,0,79,2015,September,39,25,2,3,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,89,0,1,Check-Out,30-09-2015
City Hotel,0,56,2015,September,39,25,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,44,NULL,0,Transient-Party,185,0,0,Check-Out,29-09-2015
City Hotel,0,48,2015,October,40,1,2,3,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,111.6,0,0,Check-Out,########
City Hotel,0,22,2015,September,36,1,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,105,0,2,Check-Out,4/9/2015
