hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,1,172,2017,July,31,31,3,9,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314,NULL,0,Transient,138,0,0,Canceled,9/2/2017
City Hotel,1,260,2017,August,32,11,2,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,107.1,0,0,Canceled,30-11-2016
City Hotel,0,9,2017,April,16,16,2,3,1,0,0,BB,PRT,Aviation,Corporate,1,0,1,A,A,0,No Deposit,NULL,153,0,Transient,95,0,0,Check-Out,21-04-2017
City Hotel,0,116,2017,April,17,25,0,4,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,121.5,0,1,Check-Out,29-04-2017
City Hotel,0,152,2017,March,10,5,2,1,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,102.6,0,2,Check-Out,8/3/2017
Resort Hotel,1,3,2017,April,15,9,2,1,1,0,0,BB,PRT,Corporate,Direct,0,0,0,A,F,0,Non Refund,NULL,NULL,0,Transient,100,0,0,Canceled,6/4/2017
Resort Hotel,0,44,2017,June,23,7,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,108,0,Transient-Party,75,0,0,Check-Out,8/6/2017
City Hotel,1,43,2017,August,35,28,1,2,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,2,Canceled,17-07-2017
City Hotel,1,69,2017,June,23,10,1,1,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,126,0,0,Canceled,29-05-2017
Resort Hotel,0,310,2017,July,27,6,1,3,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,93.38,0,2,Check-Out,########
Resort Hotel,0,0,2017,January,1,6,1,2,2,0,0,BB,PRT,Direct,Direct,1,0,2,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,51,1,1,Check-Out,9/1/2017
Resort Hotel,1,63,2017,May,22,28,2,2,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,100,0,1,Canceled,3/5/2017
City Hotel,1,139,2017,July,29,22,2,5,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,166.5,0,0,Canceled,2/4/2017
City Hotel,1,183,2017,June,23,8,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,86,NULL,0,Transient,120,0,0,Canceled,########
City Hotel,0,28,2017,February,6,5,2,4,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,84.17,0,1,Check-Out,########
City Hotel,1,153,2017,August,32,12,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,130.5,0,0,Canceled,16-03-2017
City Hotel,0,20,2017,February,7,12,2,3,3,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,134.3,0,1,Check-Out,17-02-2017
City Hotel,0,26,2017,January,1,2,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,125,0,1,Check-Out,5/1/2017
City Hotel,0,93,2017,April,17,28,1,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,85,0,0,Check-Out,1/5/2017
Resort Hotel,1,0,2017,February,6,11,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,8,0,0,Canceled,########
City Hotel,0,97,2017,June,25,18,2,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,126,0,0,Check-Out,23-06-2017
City Hotel,0,102,2017,May,19,7,2,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42,NULL,0,Transient,84.15,0,0,Check-Out,14-05-2017
Resort Hotel,0,7,2017,March,9,2,1,3,2,0,0,BB,PRT,Groups,Corporate,0,0,0,D,D,0,No Deposit,NULL,223,0,Transient-Party,47,0,0,Check-Out,6/3/2017
City Hotel,0,9,2017,July,28,14,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,132,0,1,Check-Out,17-07-2017
City Hotel,0,2,2017,May,22,31,2,6,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,94,NULL,0,Transient,65,0,0,Check-Out,8/6/2017
City Hotel,1,179,2017,July,31,31,1,4,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,139.5,0,0,Canceled,4/2/2017
City Hotel,1,69,2017,April,14,6,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,NULL,197,0,Transient,85,0,0,Canceled,27-01-2017
City Hotel,1,247,2017,July,28,14,2,5,2,1,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125.1,0,1,Canceled,7/2/2017
City Hotel,1,73,2017,June,24,11,2,1,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,210,0,0,Canceled,########
City Hotel,0,3,2017,June,24,16,0,2,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,152,NULL,0,Transient,106.28,0,0,Check-Out,18-06-2017
Resort Hotel,0,347,2017,June,26,25,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,243,NULL,0,Contract,87.2,0,0,Check-Out,2/7/2017
City Hotel,0,8,2017,March,13,30,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,98,0,3,Check-Out,31-03-2017
City Hotel,0,12,2017,April,16,17,1,3,1,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Transient,120,0,1,Check-Out,21-04-2017
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,0,48,2017,February,8,22,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,65,0,1,Check-Out,24-02-2017
Resort Hotel,1,269,2017,June,25,18,4,6,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,80.1,0,0,Canceled,22-09-2016
City Hotel,1,21,2017,April,17,28,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,175,0,0,Canceled,7/4/2017
City Hotel,0,47,2017,January,4,28,1,1,2,0,0,BB,KOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,76.32,0,0,Check-Out,30-01-2017
City Hotel,1,67,2017,February,7,12,2,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,3,NULL,0,Transient,80,0,0,Canceled,########
City Hotel,1,155,2017,August,35,31,0,3,2,0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135,0,1,Canceled,4/4/2017
City Hotel,1,49,2017,August,31,4,2,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160,0,1,Canceled,9/7/2017
City Hotel,1,130,2017,April,16,21,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286,NULL,0,Transient,95,0,0,Canceled,########
City Hotel,1,120,2017,April,14,3,1,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,2,Canceled,14-01-2017
City Hotel,0,9,2017,February,7,12,2,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,K,0,No Deposit,7,NULL,0,Transient,83.16,0,0,Check-Out,15-02-2017
City Hotel,0,96,2017,May,18,3,0,3,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,1,Check-Out,6/5/2017
City Hotel,0,48,2017,February,8,22,0,2,1,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,65,0,1,Check-Out,24-02-2017
City Hotel,0,42,2017,March,13,26,2,4,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,141.88,0,0,Check-Out,1/4/2017
City Hotel,0,414,2017,July,28,13,0,2,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,15-07-2017
City Hotel,1,504,2017,August,32,12,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,90,0,0,Canceled,4/8/2017
City Hotel,1,184,2017,May,22,28,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,19,NULL,0,Transient,130,0,0,Canceled,25-11-2016
City Hotel,0,74,2017,May,19,13,0,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,144,0,2,Check-Out,14-05-2017
City Hotel,0,4,2017,March,11,13,1,1,1,0,0,BB,ESP,Aviation,Corporate,1,0,1,A,A,0,No Deposit,NULL,153,0,Transient,80,0,2,Check-Out,15-03-2017
Resort Hotel,1,227,2017,May,21,25,2,3,2,0,1,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,50.85,0,0,Canceled,14-03-2017
City Hotel,0,56,2017,March,13,31,0,2,2,0,0,SC,SGP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,93.6,0,2,Check-Out,2/4/2017
City Hotel,1,61,2017,January,4,25,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,326,NULL,0,Transient,80,0,0,Canceled,25-11-2016
City Hotel,1,161,2017,February,8,19,2,1,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,104,0,1,Canceled,15-02-2017
City Hotel,0,5,2017,March,9,1,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,1,12,A,D,1,No Deposit,NULL,219,0,Transient,89,1,1,Check-Out,2/3/2017
City Hotel,1,99,2017,May,21,23,0,4,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,137.25,0,0,Canceled,17-05-2017
City Hotel,0,476,2017,July,28,15,2,1,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,18-07-2017
City Hotel,1,225,2017,April,15,15,1,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,0,Canceled,########
City Hotel,1,156,2017,April,17,26,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37,NULL,0,Transient,100,0,0,Canceled,21-11-2016
Resort Hotel,1,209,2017,July,27,8,2,5,2,1,0,BB,ROU,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,127.24,0,0,Canceled,########
Resort Hotel,0,37,2017,August,34,23,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,154,0,Transient,135,0,0,Check-Out,24-08-2017
City Hotel,1,201,2017,June,24,14,0,4,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,110,0,0,Canceled,25-11-2016
City Hotel,0,135,2017,June,22,1,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,85,0,0,Check-Out,4/6/2017
City Hotel,1,52,2017,March,11,13,1,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,56,NULL,0,Transient,80,0,0,Canceled,20-01-2017
City Hotel,1,86,2017,August,32,8,0,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,145,0,2,Canceled,14-05-2017
City Hotel,0,434,2017,June,22,3,2,1,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,2,Check-Out,6/6/2017
Resort Hotel,1,124,2017,April,15,9,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492,NULL,0,Transient,80,0,0,Canceled,28-02-2017
Resort Hotel,0,320,2017,June,22,3,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,74.25,0,1,Check-Out,########
City Hotel,0,13,2017,May,21,22,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,125.4,0,1,Check-Out,23-05-2017
Resort Hotel,0,15,2017,June,22,1,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,105,0,2,Check-Out,5/6/2017
City Hotel,1,566,2017,January,4,26,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,21-10-2015
City Hotel,0,25,2017,May,20,19,0,1,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,180,0,2,Check-Out,20-05-2017
City Hotel,1,262,2017,May,21,24,0,4,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,138.6,0,2,Canceled,22-09-2016
City Hotel,1,88,2017,April,17,26,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,170,NULL,0,Transient,140,0,0,Canceled,17-02-2017
City Hotel,0,8,2017,August,32,9,0,1,1,0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,91,0,Transient,80,0,0,Check-Out,########
Resort Hotel,0,122,2017,June,22,2,0,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,110,0,2,Check-Out,3/6/2017
City Hotel,1,139,2017,January,4,23,1,1,2,0,0,SC,ZAF,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79.2,0,3,Canceled,16-09-2016
City Hotel,1,332,2017,April,16,22,1,1,2,1,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125.1,0,0,Canceled,7/6/2016
City Hotel,1,169,2017,June,23,8,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19,NULL,0,Transient,170,0,0,Canceled,21-12-2016
City Hotel,1,92,2017,March,11,15,0,3,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,85,0,0,Canceled,13-12-2016
Resort Hotel,0,8,2017,May,20,17,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240,NULL,0,Transient,85,0,1,Check-Out,20-05-2017
Resort Hotel,1,55,2017,June,25,23,2,3,1,0,0,HB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,172.8,0,1,Canceled,29-04-2017
City Hotel,0,147,2017,June,24,11,2,0,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,180,0,1,Check-Out,13-06-2017
City Hotel,1,320,2017,June,24,15,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,0,Transient,90,0,0,Canceled,########
City Hotel,0,34,2017,March,10,10,1,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,139.67,0,3,Check-Out,13-03-2017
City Hotel,0,90,2017,May,20,14,2,0,2,0,0,BB,USA,Direct,Direct,0,0,0,A,F,0,No Deposit,14,NULL,0,Transient,117,0,0,Check-Out,16-05-2017
City Hotel,1,29,2017,June,24,11,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,262,NULL,0,Transient,99,0,0,Canceled,13-05-2017
Resort Hotel,1,43,2017,August,34,23,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,270,0,1,Canceled,27-07-2017
City Hotel,0,208,2017,May,21,24,0,2,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,114.4,0,0,Check-Out,26-05-2017
City Hotel,0,3,2017,July,28,12,0,2,3,0,0,HB,LVA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,247,0,0,Check-Out,14-07-2017
Resort Hotel,1,300,2017,July,27,3,3,6,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241,NULL,0,Transient,166.92,0,1,Canceled,7/9/2016
Resort Hotel,1,325,2017,July,26,1,4,7,2,0,0,HB,RUS,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,130.36,0,1,Canceled,27-10-2016
City Hotel,0,166,2017,March,10,10,2,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,88.4,0,1,Check-Out,14-03-2017
Resort Hotel,0,0,2017,January,2,9,2,5,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,171,NULL,0,Transient,70,0,0,Check-Out,16-01-2017
Resort Hotel,0,279,2017,August,35,31,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,72.2,0,1,Check-Out,7/9/2017
City Hotel,1,102,2017,August,32,12,2,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125,0,0,Canceled,31-05-2017
City Hotel,0,147,2017,May,19,10,0,4,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,27,NULL,0,Transient,89.1,0,0,Check-Out,14-05-2017
City Hotel,1,173,2017,June,24,11,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,140,0,0,Canceled,20-12-2016
City Hotel,1,150,2017,June,24,17,2,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,120,0,0,Canceled,18-01-2017
City Hotel,1,192,2017,March,10,6,1,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,88.2,0,2,Canceled,18-09-2016
City Hotel,0,80,2017,July,30,29,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,14,NULL,0,Transient,108,0,1,Check-Out,30-07-2017
Resort Hotel,1,157,2017,July,29,16,2,3,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,314,NULL,0,Transient,169.2,0,0,Canceled,13-02-2017
Resort Hotel,1,411,2017,May,22,31,2,4,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,71.1,0,0,Canceled,15-04-2016
City Hotel,1,172,2017,May,20,15,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125.1,0,0,Canceled,25-11-2016
City Hotel,0,158,2017,March,13,27,1,1,2,0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,2,No Deposit,37,NULL,0,Transient-Party,95,0,0,Check-Out,29-03-2017
City Hotel,1,112,2017,April,15,15,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,148.5,0,0,No-Show,15-04-2017
Resort Hotel,0,186,2017,July,28,15,4,6,3,0,0,HB,PRT,Direct,Direct,0,0,1,E,E,0,No Deposit,NULL,NULL,0,Transient,248.1,1,1,Check-Out,25-07-2017
City Hotel,0,71,2017,August,32,6,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,150,0,3,Check-Out,9/8/2017
City Hotel,0,181,2017,January,2,8,2,1,2,0,0,HB,IRL,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9,NULL,0,Transient,137.7,0,1,Check-Out,########
Resort Hotel,1,16,2017,February,7,17,1,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,NULL,498,0,Transient-Party,48,0,0,Canceled,13-02-2017
City Hotel,0,1,2017,May,19,9,0,1,1,0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191,NULL,0,Transient,110.5,0,0,Check-Out,########
City Hotel,0,157,2017,July,28,15,2,4,2,0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52,NULL,0,Transient,80.1,0,1,Check-Out,21-07-2017
City Hotel,1,55,2017,March,13,31,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,NULL,0,Transient,82.42,0,1,Canceled,15-02-2017
City Hotel,0,126,2017,May,21,26,2,4,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,117,0,0,Check-Out,1/6/2017
City Hotel,0,0,2017,March,12,24,0,0,0,0,0,BB,PRT,Online TA,TA/TO,1,0,0,A,G,0,No Deposit,86,NULL,0,Transient,0,0,0,Check-Out,24-03-2017
Resort Hotel,0,8,2017,February,5,4,4,7,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,NULL,0,Transient,34,0,0,Check-Out,15-02-2017
Resort Hotel,0,1,2017,March,11,15,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,D,0,No Deposit,NULL,135,0,Transient,35,1,1,Check-Out,16-03-2017
City Hotel,0,180,2017,July,29,17,1,3,2,1,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,109.1,0,0,Check-Out,21-07-2017
City Hotel,0,0,2017,June,26,28,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,87,NULL,0,Transient-Party,120,0,0,Check-Out,29-06-2017
Resort Hotel,0,16,2017,April,17,29,0,1,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,242,NULL,0,Transient,103,1,1,Check-Out,30-04-2017
City Hotel,1,60,2017,June,25,20,0,3,2,0,0,SC,ARG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,1,Canceled,30-05-2017
Resort Hotel,0,108,2017,May,20,16,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143,NULL,0,Transient,68.95,0,0,Check-Out,23-05-2017
City Hotel,1,52,2017,January,3,15,1,0,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,86.4,0,0,Canceled,24-11-2016
City Hotel,0,174,2017,May,21,23,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7,NULL,0,Transient,99,0,1,Check-Out,26-05-2017
Resort Hotel,1,311,2017,June,26,25,2,5,2,2,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,151.14,0,1,Canceled,20-08-2016
City Hotel,0,109,2017,June,22,2,2,2,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,162,0,1,Check-Out,6/6/2017
Resort Hotel,1,169,2017,February,5,2,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,37.8,0,2,Canceled,13-11-2016
City Hotel,0,46,2017,June,25,24,1,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,150,0,1,Check-Out,26-06-2017
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,1,40,2017,June,23,5,1,3,2,0,0,BB,PHL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160,0,1,Canceled,7/5/2017
Resort Hotel,1,298,2017,August,31,1,0,5,2,0,0,HB,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,167.18,0,2,Canceled,22-02-2017
Resort Hotel,0,4,2017,June,24,11,1,0,1,0,0,BB,PRT,Direct,Direct,1,0,10,A,D,0,No Deposit,NULL,NULL,0,Transient,115.2,1,1,Check-Out,########
City Hotel,1,69,2017,April,16,21,1,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,0,Canceled,21-02-2017
City Hotel,0,69,2017,March,13,30,0,2,2,1,0,BB,ITA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,108.2,1,0,Check-Out,1/4/2017
City Hotel,0,82,2017,May,18,5,1,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,162,0,2,Check-Out,8/5/2017
City Hotel,1,82,2017,May,18,3,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,0,Transient,130,0,0,Canceled,########
Resort Hotel,0,0,2017,April,16,18,0,1,2,0,0,BB,BRA,Direct,TA/TO,1,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,101,0,2,Check-Out,19-04-2017
City Hotel,0,12,2017,May,22,30,0,1,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,120,0,0,Check-Out,31-05-2017
Resort Hotel,0,259,2017,July,27,2,2,5,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,NULL,0,Transient,159.14,0,2,Check-Out,9/7/2017
Resort Hotel,0,71,2017,August,34,23,0,4,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,468,NULL,0,Transient,228.84,0,0,Check-Out,27-08-2017
